director_id,director_name,popularity
32175,William Witney,21.346
19396,John Brahm,6.16
194795,Ron Orieux,1.653
33316,David Nutter,12.792
1223099,Christopher T. Welch,3.133
1213162,Todd Holland,7.48
52102,Peter Gersina,6.307
1979472,Nico Zingelmann,1.784
1514886,Alexander Sascha Thiel,1.442
221476,Richard Huber,7.998
160177,Adam Davidson,6.836
57691,Tamra Davis,6.49
23881,Timothy Busfield,21.335
1216149,Paul Holahan,4.931
23331,Jörgen Persson,5.068
18254,Simon Wincer,7.809
68085,Carl Schultz,5.877
154790,Jim O'Brien,1.539
19684,Bille August,11.448
10723,Mike Newell,13.317
10707,Terry Jones,13.749
140285,Sydney Macartney,5.551
21440,Dick Maas,6.962
15358,Vic Armstrong,10.868
4945,Joe Johnston,13.766
1614569,M. Abnar Romli,0.563
1614570,Ucik Supra,1.778
1614571,Edward Pesta Sirait,0.839
1690694,Muchlis Raya,2.671
157301,Will Mackenzie,5.489
1212755,Gail Mancuso,9.646
145746,Christopher Rich,21.154
18981,Amanda Bearse,22.274
1212909,Katy Garretson,9.285
1212748,"Leonard R. Garner, Jr.",3.739
80104,Jack Kenny,3.938
65115,Keith Samples,4.84
1947333,Robbie Countryman,5.137
1215869,Moosie Drier,17.269
55195,James Widdoes,19.243
152315,Rich Correll,9.811
1428294,Park Byung-Hwan,0.564
1565972,Lee Il-hyung,2.979
1645475,Oh Choong-hwan,3.358
4023669,Park Soo-jin,1.887
999840,Zhao Baogang,6.183
35268,Frank Paur,11.143
87169,Steven E. Gordon,1.851
35267,Boyd Kirkland,6.717
34920,Curt Geda,5.369
78463,Gary Graham,13.822
15148,Jon Amiel,10.909
206169,Jon Schnepp,6.31
78438,Chris Prynoski,10.661
1214840,Brendon Small,5.1
1219306,Tommy Blacha,10.133
1320062,Ted Sieger,3.003
1870419,Ke Deng,1.78
1064883,Harry Makin,0.687
3209593,James Murray,0.22
35325,Eric Till,9.495
1538244,Francesco Miccichè,3.027
227913,Lucio Pellegrini,6.866
3253703,Jung Jin-chul,0.679
3253701,Kang Hee-ju,0.424
3207529,Kim Seul-ah,1.352
1554866,Jung Yoo-jin,26.921
1512730,Jung Dae-yoon,2.249
15239,Terry Hughes,7.777
4151066,Jack Mills,0.4
70651,Stephen Hillenburg,10.847
567615,Jeff 'Swampy' Marsh,4.847
188229,Mr. Lawrence,14.113
1082114,Timothy Bjorklund,2.988
1218549,Mark O'Hare,1.559
1227597,Robert Scull,2.037
1219428,Jeff Myers,4.049
1219429,Roger Chiasson,0.848
104644,Dan Povenmire,21.07
1218543,Joe Murray,8.056
1219430,Don Spencer,3.85
1266787,Edward R. Brown,2.752
1010071,Marvin V. Rush,2.099
37593,Jonathan West,5.629
1537471,Kris Krosskove,1.847
1219320,Cliff Bole,7.287
1190754,Les Landau,7.06
12523,Rob Bowman,16.072
151843,Robert Scheerer,9.526
1219354,Robert Wiemer,8.142
39759,Alexander Singer,7.857
2387,Patrick Stewart,32.443
44130,Paul Lynch,10.051
534222,Joseph L. Scanlan,5.286
177876,James L. Conway,3.807
1219383,Robert Lederman,4.621
1215367,David Livingston,6.72
29287,Timothy Bond,9.198
2383,Peter Lauritson,3.063
2390,LeVar Burton,16.103
1966629,Robert Becker,3.287
1402031,Robert Legato,8.644
1216745,Adam Nimoy,10.879
1219356,Tom Benko,6.286
1219378,Naren Shankar,6.6
64815,Robert Iscove,15.341
2392,Gates McFadden,24.504
109635,Michael Ray Rhodes,2.708
157892,Kim Manners,10.549
40391,Richard A. Colla,5.06
1447337,Perry Zombolas,2.346
3025530,Jeff Allen,3.086
1219054,Stephen Sandoval,6.542
1219478,Mike Milo,4.43
1560274,Steve Lyons,2.009
1365066,Matt Danner,5.59
34921,Dan Riba,3.786
2166505,Tim Eldred,2.142
32393,Paul McCrane,27.881
33279,Danny Cannon,10.962
25941,Dermott Downs,11.143
204608,Jeffrey G. Hunt,4.234
1215703,Karen Gaviola,11.047
34453,Kevin Bray,6.686
1239500,Jason Hopley,5.842
2480040,Jamie Shannon,3.738
125562,Emma Freeman,6.447
208368,Tony Krawitz,6.734
186783,Daniel Nettheim,6.901
2449124,Pavel Soukup,0.75
2418525,Vít Procházka,0.78
1631780,Humberto Giancristófaro,0.005
3195928,Tichakorn Phukhaotong,2.499
1889489,Chatkaew Susiwa,4.116
2451192,Noppharnach Chaiwimol,12.487
34927,Tim Maltby,11.161
1113196,Neal Sternecky,3.716
92317,Spike Brandt,8.966
147702,Douglas McCarthy,5.827
23683,Tony Cervone,20.443
3189135,T.J. House,1.953
1262438,Frank Molieri,3.205
1614575,Denny H.W.,0.294
1456421,Ricardo Castella,4.828
1744344,David Broncano,6.338
1120451,Jean Sagols,7.414
2344845,Nick Jasenovec,1.054
1237087,Dale Stern,4.705
16328,Adam Brooks,9.799
1420295,Wayne Che Yip,3.881
123798,Sheree Folkson,9.603
17278,Nick Gomez,6.055
545330,April Mullen,11.792
986472,Tobias Datum,5.396
17342,Paul Adelstein,32.094
1140474,Marta Cunningham,8.95
130646,Nobuhiro Doi,13.646
1420769,Toshio Tsuboi,3.553
237297,Fuminori Kaneko,7.603
1920791,Yoo In-sik,8.731
1666668,Jóhann Máni Jóhannsson,0.235
1156484,Baldvin Z,4.024
101767,Robert Butler,21.146
2396264,Zhao Yun,0.645
1744258,Tony Bulley,0.472
1744259,Stephen Trombley,1.606
1258528,Wang Jun,9.688
933484,Izuru Kumasaka,6.597
3808279,Samuel Palmer,0.043
209957,Michael Chin,3.381
2476743,Robert Shepard,1.343
1197811,Jon Else,4.98
2603190,Rick Malkames,0.455
3344324,Kevin O'Brien,0.016
1985612,Joe Vitagliano,0.132
1037272,Emiko Omori,3.239
1971000,Chuck Levey,0.505
1397390,Dante James,3.678
2780328,Terry Kay Rockefeller,0.171
1074647,Stephen Stept,2.93
1572015,Lyn Goldfarb,3.919
1222384,Susan Bellows,3.691
1183747,Chris Bartleman,2.156
1360929,Jeff Pruitt,2.603
1015910,Paul Hamann,2.862
1576252,Michiko Namiki,2.14
2115770,Ryo Miyawaki,4.249
1491593,Yusuke Ishii,2.297
3809803,Yusuke Noda,0.778
26802,Dieter Wedel,9.677
3723868,Alex Ogou,1.706
77679,Renpei Tsukamoto,6.557
2429952,Naoko Komuro,1.565
1548217,Seiichi Nagumo,5.057
144172,Hamdi Alkan,10.257
127678,Harmon Jones,7.22
1986486,Benjamin d'Aoust,0.569
1080526,Matthieu Donck,4.343
1366817,Stéphane Bergmans,1.817
1977679,Kyle Gentz,0.629
31024,Betty Thomas,13.763
1744281,Omar Al-Issawi,0.902
3321161,Stanislav Mareyev,4.58
129460,Pedro Damián,11.854
1251297,Kim Young-jo,2.675
3196394,Park Man Young,0.774
91499,Kevin Dowling,8.077
61175,John Whitesell,9.103
21475,John Putch,9.506
1214442,David Warren,3.812
61357,Geoffrey Sax,8.722
1213659,Graeme Harper,5.879
3193424,Nic Stassen,1.172
87590,David Greenwalt,7.325
1254953,Gabe Swarr,2.647
1996283,Dave Thomas,3.988
1203073,Ahn Pan-seok,7.929
2149805,Kwon Seok-jang,1.999
2784461,Edurolu Raju,0.672
3663111,Vardhan Sivasai Jaladanki,0.29
1239652,Joseph Oriolo,2.374
84633,Brian Klein,5.61
986494,Marcus Figueiredo,1.315
2128528,Dayse Amaral Dias,0.74
2032133,Luiz Felipe Sá,0.569
1262675,Luiz Henrique Rios,2.062
2144396,Ana Paula Guimarães,1.135
1201172,Noa Bressane,3.801
3324754,Lionel Allaix,0.02
38658,David Connell,16.719
1221012,Catherine Millar,4.592
2061499,John Powditch,2.814
1219620,Pino Amenta,6.203
152307,Peter Rowe,4.21
94045,Bill Corcoran,9.4
51932,Neill Fearnley,9.103
66240,Jeff Woolnough,7.031
47640,Clark Johnson,16.37
1946392,Ranjan Kumar Singh,0.073
1449318,Madhurima Tuli,9.725
1539690,Trent O'Donnell,3.71
3662857,Giorgos Kuprianou,0.004
34922,Butch Lukic,14.27
2859555,Kim Jung-hyun,1.763
2475376,Kang Soo-yeon,1.614
3279647,Adrian Diaz,0.501
1079497,Tomás Yankelevich,2.246
2382459,Ahson Talish,0.525
1950067,Joanie Gareau,0.714
1213860,Herbert Kenwith,4.192
1734107,Song Xiaofei,3.094
551775,Hiroyuki Tsuchiya,3.328
1149594,Hajime Takakuwa,0.98
1824155,Maki Fujii,3.738
1848316,Yukiko Ban,8.487
1540497,Kumiko Horikoshi,7.472
1853268,Yukiko Akiyama,7.547
1071418,Marek Brodzki,3.567
1515870,Marc Tiedke,0.612
591049,Ricky Davao,8.707
565382,Aloy Adlawan,7.217
213107,Edward Bazalgette,14.045
21839,David Drury,8.028
1194706,Philip Yung,3.493
3331430,Ze Xie,2.552
153323,Allen H. Miner,4.767
97017,Sidney Lanfield,5.8
148601,Don Weis,10.076
10146,Jacques Tourneur,13.22
95526,William Asher,6.948
1213157,Herschel Daugherty,8.228
8500,John Ford,16.764
126030,Herb Wallerstein,6.868
19138,Bill Bixby,23.118
93975,Lewis Allen,6.097
46603,William Wiard,5.043
93623,Richard Benedict,9.227
1006221,John C. Champion,2.862
151748,Hollingsworth Morse,4.243
1447562,Sam Chou,3.676
2246357,Sergei Kibus,2.932
3924101,Hirofumi Nakada,0.26
1926610,Lubomir Arsov,1.548
3750937,Jim Bryson,0.712
2067636,Adam Jeffcoat,0.566
2384921,Matthew Lyon,2.901
90251,Alexey Klimov,1.355
80609,Jerry London,11.015
130173,Lionel Blair,5.331
101691,Pavel Volya,13.947
41041,Christopher Smith,11.922
89745,Jean Yarbrough,10.779
30207,Lewis R. Foster,5.204
545246,Cheryl Farthing,2.01
2887762,Graham Dixon,1.147
4238493,Hilary Clarke,0.022
236376,Paul Wilmshurst,4.87
1353211,Jonathan Dent,1.533
2394651,Isabelle Tincler,1.125
1018,Nikolaj Lie Kaas,15.684
2242054,Yuka Yasukawa,2.404
3909522,Natsuki Takahashi,2.331
1212331,Kent Butterworth,3.247
2180136,Mark Sicat Dela Cruz,0.699
175488,Art Wolff,2.691
2699247,Esra Şaher,1.182
2702713,Mustafa Ergüçlü,0.119
2702716,Nurdan Tavukçuoğlu,0.328
2702717,Aysel Şengül,0.553
1575019,Hilal Saral,14.039
1987787,Barış Erçetin,4.362
2699582,Canel Albayrak,0.883
2702693,Şebnem Beşiroğulları,0.241
2702694,Alp Turhan,0.627
1969865,Günes Günes,1.018
2337174,Cihan Vural,1.69
2699235,Neslihan Gürgün Şen,0.542
64171,James Hayman,11.01
155007,Bill D'Elia,6.613
57359,Neal Israel,10.612
70008,Mel Damski,5.807
1216736,Scott Brazil,9.672
1458349,Art Vitello,2.469
2720470,Blair Simmons,4.788
2170563,Rav Grewal,1.208
1099678,Steve Sacks,3.196
2191580,Sebastian Brodin,1.579
90874,Ian Freedman,4.098
2191538,Daniel Ife,2.335
1114544,Johnny Darrell,2.288
2565371,Barry Karnowski,1.202
2186777,Clint Butler,1.2
176148,Steve Ball,2.059
1183871,George Samilski,1.736
2328969,Michael Dowding,2.176
1043579,Sean Carvajal,2.118
1560200,Guy Godfree,2.969
501226,Quyen Tran,3.167
1077473,Vincent De Paula,1.676
47333,John Wells,23.862
4160,Helen Shaver,23.744
1744211,Nzingha Stewart,3.83
2289991,Lila Neugebauer,2.676
149828,Yan England,12.648
1344802,Masahide Okino,0.6
1422556,Susumu Ishizaki,1.49
67471,Hideyuki Tanaka,42.903
3099870,Gonzalo Bertrán,1.05
1875480,Yannick Savard,3.12
937104,Jorge Fernando,2.648
1738447,Fabrício Mamberti,1.523
1986156,Marcelo Travesso,4.385
3100287,Xiang Yang,0.064
124286,Lauri Nurkse,3.64
1213656,Christopher Barry,5.356
2055620,Jerson Garrido,0.804
2055619,Claudio Marchant,1.47
93521,Michael Jenkins,9.687
2666567,Eiji Tanaka,1.226
2367117,Mineyo Sato,0.783
1213083,Michael Lessac,6.755
14848,James Hampton,21.519
1413405,Javier Solar,1.946
1621912,Raúl García,6.248
3052943,Jyotirmoy Saha,0.24
3387248,오금원,0.007
3154821,Dai Qi,1.719
544233,Karel Janák,2.422
3492803,Johann Lorillon,0.449
4572181,Laetitia Dahan,1.051
114714,Arnaud Malherbe,3.886
2952421,Caroline De Schryver,0.616
33459,Jean Lépine,3.063
110136,Lesley Manning,2.544
19639,André Hunebelle,8.247
60473,Stan Lathan,9.733
1214506,Michael Kerrigan,5.764
115913,Koichi Kawakita,4.798
3726176,Park Seung-ho,0.025
1502578,Leonid Burlaka,2.432
2342391,Lyudmila Gerasimenko,0.307
39787,Stanislav Govorukhin,9.9
2342392,Svetlana Yelenskaya,0.376
1827490,Anton Fedotov,5.411
4078699,Rachel Jones,0.271
4078776,Andy Hibbert,0.381
4078769,Simon Turner,0.063
4078639,Ben Szoradi,0.133
1845889,Harrison Hoare,1.015
4078756,Michelle Smith,0.459
2941515,Alon Zingman,0.672
1716884,Bruce Young,3.11
1230331,Daina Reid,7.517
2365327,Ian Kenny,1.624
225422,Roy Iglesias,5.606
3910151,Gil Tejada Jr.,2.639
1461490,Tim Mielants,10.462
221522,Edward Berger,7.836
1304310,Josef Kubota Wladyka,9.029
7145,Michael Lehmann,9.717
1157091,Meera Menon,8.512
66637,Lily Mariye,9.877
1192942,Everardo Gout,9.209
73875,Toa Fraser,5.587
119494,Weijun Chen,0.567
2136117,Toshikazu Hisano,2.079
93107,Masaaki Yuasa,14.062
2378230,Katsunori Shibata,3.431
1456621,Kiyotaka Oshiyama,6.424
1971164,Takashi Kojima,6.833
2339444,Keisuke Shinohara,4.361
2160962,Tomohisa Shimoyama,7.277
550655,Tooru Yoshida,12.476
2358333,Ayataka Tanemura,7.193
1555482,Eriko Kimura,4.148
2044754,Shoko Nishigaki,2.437
2159678,Naoya Wada,1.858
3153617,Yuko Kobayashi,3.562
1481795,Daisuke Takemoto,6.215
2847017,Tetsuro Uetake,3.303
3012207,Kazuhiro Sasaki,8.653
1295902,Kenji Hattori,1.4
1566237,Tomomi Kawatsuma,2.75
3153564,Atsuko Hikimoto,2.341
3025752,Ken Obata,4.993
1982965,Atsushi Aono,9.707
1212976,Jeffrey Hayden,4.637
1213685,Gerry Anderson,7.809
144816,Chris McKay,20.542
3076427,Wang Borong,1.236
1208653,Yannick Andrei,5.88
3635101,Lynne Spiegel Spillman,0.89
1711744,Sherman Kunkel,1.096
4600,Joe Dante,21.594
1032558,Paul Krasny,6.815
3415,Jerry Zucker,19.611
79317,Reza Badiyi,6.857
3906672,Graham Townsley,0.001
1972042,Vemmy Sagita,1.674
3608942,Stephan Düfel,0.001
2763426,Kohei Funamoto,3.854
1661032,Haruka Fujita,10.165
1484773,Taichi Ishidate,8.897
2532817,Shinpei Sawa,8.44
1661036,Noriyuki Kitanohara,6.437
1661035,Taichi Ogawa,3.984
1661040,Takuya Yamamura,8.506
237219,Yoshiji Kigami,8.023
219647,Yasuhiro Takemoto,15.326
2804583,Akiko Takase,4.672
1347805,Rin Yamamoto,7.398
2532821,Yuki Tsunoda,4.012
1661031,Nobuaki Maruki,6.104
1661044,Chiyoko Ueno,6.579
2889594,Kohei Okamura,3.979
2889603,Tatsunari Maruko,4.302
2889602,Yuko Myouken,2.129
1484775,Miku Kadowaki,3.946
144670,Shouko Ikeda,5.386
1661041,Kazumi Ikeda,4.516
4466920,Pulkit,1.525
36738,Frank Küpper,2.108
68998,Carlo Rola,5.989
25882,Brad Turner,7.29
166437,Ken Girotti,10.874
108888,Brenton Spencer,9.517
152578,Michael Caffey,4.81
67576,Jesús Salvador Treviño,4.285
1212567,George Bloomfield,3.76
57436,Christopher Leitch,11.182
104876,James A. Contner,6.487
1498260,Dylan River,3.615
3953117,Jan Macierewicz,2.005
131709,Bartosz Prokopowicz,4.297
3370365,Catherine Tsang,3.413
3483419,Banchorn Vorasataree,0.826
1579847,Yutaka Kurosawa,4.431
1489099,Youhei Suzuki,3.576
1089943,Yoshikazu Iwanami,8.155
1068644,Paul Guidal,0.002
1425691,Steve Majaury,1.754
2161493,Ed Bignell,1.372
1054774,Željko Sošić,3.639
3737196,Mingzhe Jin,0.029
545495,Ken'ichi Fujiwara,4.929
145750,Tōru Kamei,8.678
1774337,Askar Uzabaev,2.95
4228433,Jeffo Minařík,0.645
1985704,胡明凯,0.699
1752546,Yuma Suzuki,1.275
1264467,Shunsuke Kariyama,5.573
1965304,Kuo Liu,2.114
4671684,Wu Dong,0.048
591903,Alexander Moberg,3.459
231340,Paolo Vacirca,2.569
2161168,Martin Hellstrand,0.035
2167442,Kasper Bajon,1.732
3028833,Kanittha Kwanyu,5.046
1557813,Panos Kokkinopoulos,5.074
1056323,Minoru Kanaya,4.48
2161133,Zbigniew Adamkiewicz,0.881
1141841,Hasan Karacadağ,6.37
3480865,Yu Chiu Chan,0.024
2581999,Leonardo Rojas,0.665
2161216,Maxime Bonan,0.008
2161197,Fabrice de Boni,0.014
2161203,Christophe Baudouin,0.041
1602348,David Tkebuchava,2.219
1087150,Jeetu Arora,1.502
3357276,Aarti S. Bagdi,0.108
3357275,Muzammil Desai,0.535
3275481,Kunal M. Shah,0.557
2161027,Yoshinori Asao,1.547
1664359,Kisuke Koizumi,7.903
129957,Tōru Murakawa,7.299
239386,Yasuharu Hasebe,12.121
1939045,Dominique Kalifa,0.349
1362459,Emmanuel Blanchard,6.551
1519118,Don Featherstone,3.213
4461535,Quievilly Moreira,0.004
3993073,Hugo Peter,0.001
4671282,Tanguy BENETHUILIERE,0.044
1640511,Jorge Ulloa,4.593
4493929,Munachim Adindu,0.001
3310243,Tian Shaobo,3.898
2108247,Jean-Philippe Pariseau,1.138
1971348,Yusuke Kubo,5.154
2074283,Kentarou Kashiwagi,1.704
2206142,Takamasa Hatakeyama,0.865
571991,Tsutomu Mizushima,12.255
3319015,Tatsuya Ishiguro,3.68
2206141,Touko Nakamura,2.113
2968156,Takashi Yasui,4.439
1610559,Paweł Flis,2.548
3788430,Ewelina Król,1.021
4367703,Olga Stawna,0.63
1786500,Łukasz Jaworski,3.934
1317874,Magdalena Szwarcbart,2.363
1251225,Poon Ka-Tak,2.758
3785643,Vasilis Kehagias,1.462
2760225,Maude Morissette,3.527
1742395,Ketaki Walawalkar,0.665
2163597,Shunsuke Shinada,1.176
2128024,Shogo Miyaki,1.821
1192755,Shashant Shah,3.046
2161531,Kato Arata,1.219
564910,Hisashi Kimura,11.444
575084,Yuichiro Hirakawa,11.376
39638,Klaudi Fröhlich,3.304
1249584,Masahiko Ohkura,2.916
2058547,Kouichi Hashimoto,4.212
1449803,Alp Korfali,4.088
150615,Seren Yüce,1.681
2343389,Jorge Farjalla,0.959
933161,Luiz Fernando Carvalho,4.649
1474293,Robert Pansard-Besson,0.161
1188284,Tony Rogers,1.17
2176304,Erik Hardesty,0.465
2176305,Gabe Dillon-Bowman,0.189
2176338,Yvette Solis,1.435
2176881,Patrick Flaherty,3.674
78419,Pascal Plisson,4.176
587355,Albert Jan van Rees,0.872
1742566,Meike Schreuder,0.759
65472,Frank Ketelaar,5.836
1742563,Maarten Maris,0.665
1282597,Shariff Korver,3.175
1440190,Mohamed Fadel,4.122
55678,Buster Reynolds,1.819
1227894,Lawrence Till,1.351
552632,Shinji Takamatsu,10.123
2381606,Matsuo Asami,9.164
3066636,Sekito Kanno,0.943
110691,Shinsuke Terasawa,5.807
2125009,Yusuke Onoda,6.388
1938730,Hazuki Mizumoto,5.184
2956062,Yuji Himaki,1.311
1493759,Hideaki Nakano,7.902
1439788,Fumitoshi Oizaki,6.35
3057779,Masahisa Koyata,1.736
1801430,Shunichi Yoshizawa,4.106
1506802,Ai Yoshimura,8.32
2810262,Kiyoshi Matsuda,2.287
1225719,David Reynolds,2.243
2305723,Graham Wetherell,1.613
1104256,Takashi Kubota,4.787
228071,Kentaro Moriya,2.212
1906411,Mauro Mendonça Filho,4.357
1466123,Vinicius Coimbra,4.591
1008707,Dennis Carvalho,5.274
2144590,Maria de Médicis,1.025
2209138,Henrique Sauer,3.048
2031409,Mariozinho Rocha,4.281
167687,Claudia Weill,6.882
9181,Edward Zwick,21.86
9182,Marshall Herskovitz,7.445
1219201,Michael Engler,9.034
44990,Peter Horton,20.287
19151,James Eckhouse,15.945
1219210,Mark Piznarski,6.882
121829,Barnet Kellman,9.929
1213575,Patrick R. Norris,3.384
84843,Robert Berlinger,9.422
7036,Eric Stoltz,25.837
5010,Todd Field,11.549
1212522,Matt Shakman,9.786
167165,Arvin Brown,2.765
43887,Ron Lagomarsino,6.731
1214396,Scott Winant,3.87
15042,Arlene Sanford,13.73
2910718,Hristos Paligiannopoulos,0.617
2172124,Leda Van,1.025
2226887,Letícia Galm,1.372
2054216,Thiago Teitelroit,1.429
1276298,Alexandre Moretzsohn,4.869
2220748,Tila Teixeira,3.18
2054144,Paulo Silvestrini,4.336
1903228,Isabella Teixeira,2.699
1558755,Gustavo Fernández,2.366
2226894,Marcos Pimenta,1.672
2226904,André Câmara,3.076
2071553,Roberto Tricarico,2.019
2066819,Anselmo Silva Marinho,0.43
2226882,Rogério Rogers,0.969
2209201,Paulo Roberto Miranda,0.443
151333,Tony Mordente,4.102
47498,Robert Moore,9.534
1212807,Asaad Kelada,9.981
157437,James Burrows,15.047
47503,Nancy Walker,18.327
85840,Alan Rafkin,14.006
29706,Harvey Miller,6.492
29705,Jerry Belson,9.815
66162,Ed Bye,10.384
1219264,Frank Orsatti,3.772
1219262,Sigmund Neufeld Jr.,2.419
1217447,Barry Crane,7.951
19142,Kenneth Johnson,16.267
198201,Larry Stewart,8.025
1402144,Kenneth Gilbert,3.422
19139,Jack Colvin,15.145
8262,L.Q. Jones,20.298
1214034,James D. Parriott,5.472
41349,Michael Preece,8.981
16206,John McPherson,5.386
15705,Joseph Pevney,8.537
2960810,Paul Walker,1.635
1683083,Paul Murphy,2.376
573739,Scott Bates,5.018
1217131,George Tibbles,8.334
381,Katherine Helmond,27.177
57572,Richard Sakai,9.064
1212492,John Tracy,8.482
101620,Frank Bonner,10.667
1730920,Shinya Kawatsura,6.943
1693673,Jin Tamamura,3.262
1999191,Jun Fukuda,1.048
1286724,Toshiki Kameyama,10.465
2095168,Noriko Tsutsumiya,3.788
2506120,Kazuyuki Yamayoshi,3.095
2947472,Marina Sato,2.244
2805969,Tatsuo Honda,2.961
1641847,Asami Watanabe,7.278
2093483,Mutsumi Sasaki,4.022
3113082,Miki Takihara,2.736
2180213,Keiko Ijima,7.949
2237554,Yuki Kinoshita,7.996
2798473,Satomi Matsuura,3.183
2823964,Hirotoshi Arai,6.814
2071390,Kang Woo,1.061
1540096,Amora Mautner,6.826
97258,Adam Weissman,8.494
51694,Jim Johnston,8.982
1621815,Leandro Mark,2.702
1621814,Nicolás Silbert,4.731
1213790,Andy Ackerman,8.655
1212922,Lee Shallat Chemel,3.174
1212120,Sheldon Epps,6.8
3433499,Manuel Bonilla,0.343
1023948,Denise Saraceni,3.828
933725,Cecília Amado,2.314
2794833,Pyotr Todorovsky Jr.,3.567
3391749,Joseph Longo,0.116
2248471,Davi Lacerda,1.086
2248486,Andrea Pagani,2.451
1159301,Carlos Araújo,4.924
2144634,Oscar Francisco,1.681
1864714,Natália Grimberg,2.204
2211525,Natalia Warth,2.656
2206246,Giovanna Machline,1.333
1999891,Edoardo Ferretti,0.931
1179939,Allan Fiterman,2.394
2248520,Gustavo Lacerda,1.165
2248508,José Luiz Fernandes de Souza,0.345
2066812,Luiz Leal,1.403
2148669,Gustavo Amaral,0.732
44132,Mario Philip Azzopardi,7.151
90365,Graeme Campbell,6.243
117865,Jud Taylor,14.706
159582,Zale Dalen,9.59
2300515,Ken A. Smith,1.184
1481367,William Spahic,2.857
2472912,D. Joanne Malo,0.349
25873,Jon Cassar,4.392
163190,Allan King,6.59
1215364,Allan Kroeker,8.277
2278155,David Coombs,0.447
20976,T.J. Scott,3.004
105294,George Mendeluk,7.55
2472931,Philip Mead,1.03
3250336,Tomasz Augustynek,1.252
1786499,Michał Gazda,3.646
2201968,Bartosz Blaschke,4.012
1219158,Scott Smith,8.772
97773,Anne Wheeler,15.967
159767,John L'Ecuyer,2.141
1212568,T. W. Peacocke,1.37
1636526,Nicolás Acuña,4.232
2238065,Jithin Stanislaus,1.132
3090931,Ahammed Khabeer,0.862
1890183,Takashi Otsuka,6.603
560352,Munehisa Sakai,6.056
3352380,Satoshi Itō,4.134
1780661,Manabu Nii,4.727
3048648,Emi Hirano,2.386
141706,Chuck Sheetz,8.266
1219048,Swinton O. Scott III,2.723
3456524,Tom Mazzocco,0.768
96337,Scott Jeralds,5.016
18250,Jon Avnet,15.597
111944,Bobby Roth,11.71
1218785,Alex Zakrzewski,17.727
1212609,Tucker Gates,6.111
77162,Rodrigo García,9.95
128947,Jeremy Kagan,17.452
40575,Michael W. Watkins,7.617
1212417,David Trainer,8.663
15452,David Steinberg,11.073
183760,Harry Thomason,7.567
1212553,Jack Shea,7.787
11066,Hal Holbrook,11.612
116370,Matthew Diamond,9.358
70260,Dwayne Hickman,27.419
1213001,Charles Frank,10.696
106540,William Crain,3.728
31906,David Geddes,7.207
1214,Charles Minsky,4.396
42111,Bryan Spicer,6.831
56998,Dwight H. Little,5.468
155598,Leslie Libman,7.368
1411592,John MacCarthy,6.709
1219553,Henry J. Bronchtein,2.078
1214368,Randall Zisk,6.075
58075,Bill L. Norton,6.425
1215383,David Straiton,6.724
29779,Michelle MacLaren,9.988
68901,David Manson,6.782
58863,Ian Sander,7.517
17312,Paul Shapiro,8.552
77211,Félix Enríquez Alcalá,4.319
1214433,Christopher Misiano,5.355
1177777,Alex Graves,3.125
15106,Thomas Schlamme,12.499
15798,Lesli Linka Glatter,7.608
454973,Laura Innes,14.252
1212200,Vincent Misiano,11.413
417131,Julie Hébert,7.841
129723,Ken Olin,12.873
19509,Jessica Yu,9.149
1215659,Andrew Bernstein,8.295
163097,John David Coles,7.893
45649,Paris Barclay,6.881
45627,Nelson McCormick,8.473
31028,Richard Schiff,31.191
47005,Alan Taylor,18.673
1219527,John Sacret Young,5.09
21561,Tim Matheson,46.907
80747,Steve Shill,15.354
13871,Lou Antonio,13.685
