composer_id,composer_name,popularity
2575549,Andrés Celis Mujica,0.013
1544493,Floris Verbeij,2.142
2443679,Raj,0.116
1057424,Sunil Kaushik,1.289
1152434,Louis Cato,5.34
2440459,Dave Robidoux,0.281
129460,Pedro Damián,11.854
2493330,Gian Pietro Felisatti,0.308
1247274,Renato Bartilotti,3.459
1855695,Indira Sarabia,1.56
1855638,Manuel Basurto,0.043
1858240,Max Di Carlo,0.619
1855696,Horacio Sarabia,1.376
1855692,Salvador Zoe,1.33
1339340,Solo Avital,0.451
4123750,Doğa Ebrişim,0.568
3086226,Mieda Shintaro,0.261
1140571,Kelsy Abbott,7.431
1293993,Wade Randolph,3.269
2317414,Judah Sandhy,0.764
1668197,R. Pavan,0.563
1208733,Vladimir Shainskiy,2.166
4563029,John Hancock,0.028
41301,Mark Orton,3.493
2213444,Dimi Kireeff,1.28
1442746,Dorival Caymmi,2.461
1414364,Wagner Tiso,1.648
2616704,Taylor Rowley,0.314
3220084,Andres Locsey,1.206
3219962,FreqCo,0.915
2259001,Stephanie Gangel,1.157
1945979,Het Paleis van Boem,0.318
2269425,Islam Sabri,0.613
2212015,Francesco Sartori,0.741
226440,Hani Adel,9.894
4021148,Pierre-Jean Beaudoin,0.054
3395440,张伟进,0.189
3395442,吸引力合唱组,0.008
40932,François Staal,0.459
937783,Jean-Benoît Dunckel,3.154
3377690,Rafael Corpa Romero,0.012
1112029,Jan Miserre,1.868
1112026,John Gürtler,1.863
2471929,Pablo Aguirre,1.488
1287941,Tully McCullagh,1.236
1287940,Eric Smith,1.732
1077404,Jon Ekstrand,3.774
1886236,Carl-Johan Sevedag,0.378
3238124,Ashraf El-Assaly,0.001
3608454,Hiroaki Matsuoka,0.353
2208380,Miroslav Žáček,0.76
2208418,Jan Pokorný,0.729
2279868,Priit Pajusaar,0.625
223986,Merlijn Snitker,2.464
4433796,Jared M. Lane,0.001
2520743,Tangelene Bolton,2.167
2263038,Graziano Ilaria,0.71
1549651,Patty von Arx,0.652
11701,Angelina Jolie,73.79
3946036,Giani Caserotto,0.04
4313757,Tyler Tsang,0.851
3817273,Sebastian Biega,0.678
3290197,Ben J. Lee,0.259
1535078,Anibal Kerpel,1.553
1419924,Maarten Hofmeijer,4.987
3918303,Frally Hynes,1.114
4408119,Terry Bush,1.66
4408120,John Crossen,0.862
2563256,Jacques Urbont,1.078
3104438,Alexandre de Farias,0.111
2473360,Mike Dobson,0.361
2602649,RC Cates,1.043
3128277,Fat Jon,1.421
3128278,Force Of Nature,0.538
3128279,Nujabes,0.723
2416361,Tsutchie,0.549
3823796,Mike Westergaard,0.441
2199752,Álvaro Peire,0.465
2524725,Iván Martínez Lacámara,0.149
851,Anne Dudley,4.916
2085244,Yuki Matsuura,0.5
1313870,Stamatis Kraounakis,1.099
2211875,Otavio de Moraes,0.558
2876142,Aulis Sallinen,0.588
2367719,Shogo Yamashiro,0.277
4102799,Caner Tepecik,0.028
4102801,Kemal Taşpınarlı,0.083
2385535,Nikolai Rostov,1.782
223351,Pete Drummond,1.067
3978682,Ali Saad,0.42
3007863,Andrey Kirushenko,0.06
3627242,Naren RK Siddhartha,0.012
1430449,Jolin Tsai,3.712
1992087,Dmitry Selipanov,1.575
2820208,Natalya Nekrasova,0.449
1347375,Kari Kimmel,3.465
2791294,Simo Pitkänen,0.382
3138646,Dick Priborsky,0.544
2819308,Matej Merlić,0.001
2830904,Matthias Dewilde,0.193
2830903,Duke Jamal,0.906
3409329,Imre De Cauter,0.364
2464049,John Mayer,1.186
69343,Ralph Burns,4.934
66142,Kenneth Wannberg,10.354
1796802,Glenn Paxton,2.684
3376783,Vanni Boccuzzi,0.309
3376725,Henric Strahl,0.026
2370667,Rubén Perreta,0.907
1118253,Chris Many,1.851
9665,Nobuo Uematsu,5.096
3444487,William Germain,0.837
4108370,Andrey Kiryushchenko,0.064
2365037,Lilian Musi,2.59
2181989,Nakul Abhyankar,1.669
3841342,JIMMY,0.001
3986199,James DeVito,3.311
3986200,Luke Silas,1.6
3986198,Peter Berkman,1.674
3986201,Ary Warnaar,1.721
2190054,Thomas Cepeda,1.105
2397018,Vladimir Lvovskiy,0.144
3841576,Said Bentika,0.893
1307291,Masatomo Ota,1.7
1578083,Steve Wright,0.969
1747706,P. Murat Özdemir,0.485
1350603,František Soukup,3.233
3294153,Junpei Yamada,0.515
3910694,Asami Suita,1.225
3910692,Risa Kawashima,0.591
3910693,Eiichiro Takeda,0.723
3714190,Hirotsugu Ogo,2.527
2819596,Mike Fiore,2.148
1989354,David Castello-Lopes,0.907
3422421,Karl Sadler,0.05
3315674,Hirohito Shinohara,1.707
122,Klaus Badelt,7.81
2880326,Paul Vermeulen,0.164
4463877,Kiara Geller,0.524
2724296,Lambert,0.535
3993823,Hitoshi Haga,1.042
1178671,Paolo Zavallone,2.908
4195075,FAUX AMIS,0.007
2467255,Pierre-Marie Dru,0.775
2717858,Anggi Novalga,0.313
1670963,Vikram RH,0.446
3379886,Tony Eyk,0.191
3509027,Tomas Leiburas,0.001
4081206,Masayoshi Takanaka,0.781
2553624,SHU,4.323
2853179,Patrick DeRemer,0.216
1954565,Steve Brown,3.186
4565598,Michael Wiskar,0.056
3983367,Heath Whitelock,0.336
1407884,Christine H. Luethje,0.51
4193236,Shintarou Mori,1.474
2265972,Iván Laxe,0.592
2766775,Mark Murphy,0.605
2766776,Rod Morris,0.38
1652302,Torin Borrowdale,2.177
4601226,Darren Hendley,0.315
3634075,HAL,1.115
2190967,Keith Strachan,0.678
2223311,Ramon Covalo,0.756
1414641,Sawan Dutta,0.78
1706490,Paul Bonneau,1.162
874306,Albert Elms,1.61
142172,Robert Farnon,2.307
1538646,Rosie Fishel,0.763
1320560,Garry McDonald,0.596
79386,Laurie Stone,2.491
2753516,Jenny Clark,0.479
2754563,Bruce Jacobson,0.392
1363523,Nerdia Tyson-Chew,0.109
1391942,Igor Kosmachyov,0.358
1656279,Sofiya Gubaydulina,0.681
1587508,Mikhail Meerovich,2.17
1627627,Юрий Прялкин,0.001
2203239,Гарри Джудд,0.001
995374,Martín Bianchedi,0.998
1449037,Venyamin Basner,1.148
1537260,Peter Kaldor,0.004
2495629,Silvio Amato,1.66
82668,Vanessa-Mae,11.278
2130163,Dariusz Górniok,0.533
1205435,Edo van Breemen,2.229
238687,Andrey Makarevich,4.871
2288178,Aleksandr Zajtsev,0.217
1480657,Shandor Kallosh,3.632
4102368,Javier Arroyo,0.001
4544239,Diana Lopez,0.021
1404330,Oleh Kiva,0.882
2918479,Tanya Chua,4.586
3197668,Miguel Moerman,0.173
1773578,Charlotte Georg,0.063
1773571,Viviana Pimstein,0.012
59915,Franco Piersanti,5.346
1793083,Amanda Brown,3.843
2329906,Mario Barreto,0.001
4510300,Robert Meister,1.236
4067665,Antoni Mairata,0.734
4469099,Daniel de la Rosa Oliva,0.434
56657,Zacarías M. de la Riva,1.399
1581514,Joe Mancuso,1.505
3440083,Adele Ho,0.945
4431863,Akihito Tokunaga,1.337
1531463,Nicholas Savard-L'Herbier,1.699
1609139,Luis Pastor,0.427
2472381,Claudia Brant,0.629
2231154,Eduardo Meza,2.631
2681398,Mariya Takeuchi,1.529
4453057,Yusuke Terada,0.302
2052711,Kyoko Kitahara,1.539
111778,Junichi Masuda,5.068
2105068,Fläskkvartetten,0.835
2120072,Fredrik Lantz,1.52
1298467,Erik Olsson,1.652
577751,Douglas J. Cuomo,0.458
3474422,AUX Publishing,0.151
3474423,Extreme Music,1.576
1024243,Michael Richard Plowman,3.081
1596710,Bob Thiele,1.572
1445669,Víctor Elías,3.881
2633406,Jaime Vaquero,0.685
3978217,Hiroki Okuno,1.254
1229309,Tommy Boyce,2.449
1478124,Bobby Hart,3.338
44858,Steve Reinhardt,3.185
2169412,D. Brent Nelson,0.114
1833511,Paul F. Antonelli,0.199
3944947,Junko Yokoyama,0.234
3944946,Shin Rizumu,0.116
2046140,Ralph Thiekötter,5.188
3068544,Kenneth Eberhard,0.004
3944041,Andrea Casamento,0.118
1330510,Kurt Heinecke,5.029
1669893,Umitaro Abe,1.669
3763892,Landon Knoblock,0.917
1990389,Gabriel Brun,1.018
1824413,Jordi Rottier,2.967
3293304,Tom Ashforth,0.314
1702454,Jan Tolf,1.655
2872844,Tainy,0.724
3548223,Lex Borrero,1.171
4245501,Ivan Rodriguez,0.008
2737113,Fajar Ahadi,2.019
1421762,Viacheslav Nazarov,0.934
1974824,Jake Sidwell,3.307
1995389,Andrew Goodwin,0.783
3778122,Haruka Cho,1.168
1359373,Olli Schulz,6.097
1949381,Fynn Kliemann,1.726
2924042,Max Schröder,1.975
2875901,Shigezo Kamimura,0.459
2851958,Charles Fairfield,0.06
1006691,Patrick Kirst,2.745
1037395,Mercan Dede,2.961
1014980,Darya Charusha,10.261
1004550,Tim Armstrong,13.205
2518700,Bruno Marro,1.106
2548542,Ivan Kanaev,1.063
1115643,Tanera Dawkins,0.552
3941069,Güldiyar Tanrıdağlı,0.371
1994724,Jason Charles Miller,3.75
1445555,Bert Kaempfert,4.869
1951038,Zeljko Marasovich,0.672
3700886,Alan Lisk,1.004
3716293,Shinnosuke,0.878
2677123,Sergei Tomin,0.349
2004003,Yury Yakushev,0.409
3776071,Vladimir Krivtsov,0.163
3551682,Steve Pardo,0.585
1899227,Martin Barabas,5.219
3916487,Yayoi Sekimukai,1.373
1434791,Ray Goode,3.546
1794602,Phil Coulter,1.25
9188,Billy Connolly,29.32
2459587,Pierre Lefeuvre,0.4
3399442,Estera Dabrowska,0.928
3605732,Eser Taşkıran,0.112
3505505,Dominic Gibson,0.001
3505506,Sol Pascual,0.002
2924878,Ro Rowan,2.19
3108525,Solo Jung-Yi Wang,0.029
4110639,Vítor Martins,0.004
3982149,Carmen Montanez-Callan,0.04
4594165,Jennifer Noya,0.132
1641212,Kevin Smithers,0.381
4335513,Atsuo Fujimoto,0.951
1763074,Toby Knowles,0.559
1322596,Riccardo Amorese,0.574
2978732,Hugo Martín Cuervo,0.434
2036120,Seiji Suzuki,1.343
2784096,Ryô Fukui,0.406
3670996,Paul Weston,0.54
1903121,Burton Lane,4.483
109413,Robert Emmett Dolan,1.821
69394,Cole Porter,6.065
4681730,Semal Nikhil,0.022
1023417,Arshad Mahmood,1.547
1414382,Alexandre Kassin,2.18
4558217,Neil Parfitt,0.486
2049708,Giacomo Trovaioli,0.061
3323561,Riccardo Iezzi,0.063
1078313,Prokop Holoubek,4.117
1171341,Rajesh Murugesan,2.148
1751942,Sundaramurthy K. S.,1.843
1511164,Ron Ethan Yohaan,1.121
1908993,Joris Oonk,0.666
1604760,Cenk Erdoğan,0.626
2918302,Ceyda Pirali,0.462
1604758,Aria,1.523
4499312,Hidetoshi Takumi,2.117
1825628,Evan Jolly,5.074
1855686,Jorge Flores,1.239
1539190,Doug Katsaros,1.827
3575574,Luis Felber,0.656
1338758,John Mick,2.279
1759454,John Fresco,1.534
2121281,Suresh Bobbili,1.338
1178106,Skread,2.911
1507097,Gringe,7.372
1265647,Orelsan,8.663
1779739,Jens Ole Huerkamp,0.581
1419771,Petr Fiala,1.467
2376149,Petr Ulrych,1.273
129917,Marc Marder,4.269
1375691,Vincent de Jesus,1.499
3159013,Phil Palazzolo,0.587
1095275,Sam Bisbee,3.283
3088518,Naoki Watanabe,0.037
1305758,Nozomi Aoki,2.077
2508173,Yukari Katsuki,1.214
2060398,Ganesan Sekar,1.069
2240411,Timothy Day,0.186
1643163,Kaycie Chase,12.827
3747463,Josh Hankin,0.587
4273610,Kafka Nafisa,0.634
1120442,Ivan Doležálek,0.746
1611636,Iván Palomares,0.851
1346836,Václav Lídl,1.628
3251960,Srujan Shashanka,0.522
592769,Norbert Lichý,5.023
1524491,Sandra Beltran,4.459
1064487,Van McCoy,1.008
933958,Coleridge-Taylor Perkinson,0.734
2359498,Petr Maršík,1.627
4376368,Tomasz Nowak,1.245
2581540,Josef Smetana,0.048
2170441,Hélio Ziskind,0.247
2246501,Santiago Parysow,1.802
4273446,Lenny Staringer,0.002
4273473,Christoph van Hal,0.001
1262128,Milan Novák,2.338
2374270,Vincent Hamel,0.878
3994859,Matt S. Nelson,1.417
3994860,Dan Haseltine,1.142
2373755,Přemysl Haas,0.871
2374486,Jiří Lenk,0.798
1790242,Tajdar Junaid,0.736
3238882,Ayappa K.M.,0.469
2457550,AV Prafullachandra,1.02
1384933,Mikhail Smirnov,0.383
1181154,Malcolm McGregor,7.818
2720131,Adam Bucco,0.321
3994440,Ctzn Chance,0.99
2760344,Mike Thies,1.421
3994443,Topu lyo,1.009
1248188,Paul Lewis,1.119
968112,Ankur Tewari,5.061
4526502,Gautam Kaul,0.763
1158098,Michael Montes,0.672
2196500,Ludovic Loy,0.103
2919644,Andreas Arenholt Bindslev,0.056
2962668,Tony Blescia,0.148
3594723,Mohamed Sultan,1.032
1404404,Jiří Stivín,4.802
1628566,Fraser Purdie,2.677
1477380,Alexius Tschallener,0.092
1556299,Sidney Torch,0.433
1185946,Fajar Yuskemal,2.778
3954962,Johnny Yates,0.5
1608580,Vivek Sagar,5.111
1166979,Baleegh Hamdy,1.057
2030794,Wynne Bennett,1.088
1559190,Guy Woolfenden,1.021
2957881,Stephen Hancock,0.79
1804358,Astrid Gomez-Montoya,0.772
1804357,Rebecca Delannet,2.38
1414411,Yannis Dumoutiers,2.801
1776861,Naruyoshi Kikuchi,3.213
2864154,Ebru Suda,1.234
2864104,Cem Yılmazer,1.989
1491355,Eryck Abecassis,2.061
3949124,Michael Wookey,0.043
2513079,Ján Szelepcsényi,0.364
96172,Sam Levinson,20.884
1549008,The Weeknd,20.86
2398780,Mike Dean,1.292
1737846,Ján Zimmer,0.782
3107934,Jaromír Hnilička,1.117
4271390,Ferdinand Brehovský,0.139
1833686,Jarmil Burghauser,1.187
72653,José María Vitier,2.161
2329255,Jan Hendrik Weber,0.003
1329085,Stephan Brüggenthies,1.547
3461501,Lukáš Pešek,0.088
3836208,Vlastimil Černíček,0.28
1390310,Ronnie Raphael,2.415
2115501,Vinayak,1.324
3770718,Elams,0.808
4296074,D flat,0.129
2548547,Fritz Von Flotow,0.005
2548548,Daniel Vulcano,0.56
73166,Anders Berglund,3.157
3960152,Mathias Zdziemborski,0.677
3936123,Марио Балтаджиев,0.002
1443206,Julien Di Caro,0.094
3000624,Takeshi Ueda,0.312
3110614,Xav Clarke,1.578
3254964,Doug Shmidt,0.149
1889254,Dean Valentine,0.586
3256275,Richard Williams,0.711
3256289,John Wentz,0.524
3256297,Taylor Galassi,0.468
2254844,Andreas Gutuen Aaser,0.965
4371795,Peter Nickalls,1.805
2265156,Vladimír Franz,0.063
215996,Michael Burns,1.452
2268332,Ajay Singha,0.676
3781149,Sheng-Hsiung Hsu,0.515
4638205,Tony Wright,0.001
145863,Kristian Leth,2.853
1948044,Fridolin Nordsø,3.072
2728534,Darida Tamás,0.019
3390992,Espen Klunge,0.044
3653039,Yoshihei Ueda,0.479
76176,Takashi Nakagawa,1.861
2257549,Marc KEYAERT,0.28
2788881,Dominik Matzka,0.299
4324421,Ru_paa,0.001
3835729,Javier Arnanz,0.001
3835556,Michèle Spoonley,0.171
1526813,George Canseco,8.344
4302379,Yo Tsuji,0.57
1132573,Júlio Medaglia,2.162
968400,Raphaël Beau,0.853
3781670,"Grant ""G Nick"" Nicholas",0.03
3781671,C.J. Emmons,0.015
3835119,Ivan Zavgorodniy,0.721
43712,Melcher Meirmans,1.88
2732718,Lars Segoni,0.067
3718711,Meryl Ginsberg,0.544
2227929,Miguel Gandelman,0.974
3170018,Eduardo Armenteros,1.019
1415509,Marie Ebbing,3.462
1415464,Malcolm Fife,5.17
1422418,Jonathon Stevens,5.005
1124949,Todor Kobakov,2.591
2066518,Arieta Saita,0.762
2066519,Fylenia Spahi,1.121
2066515,Nikos Augoustidis,0.252
2066818,Panos Iliopoulos,0.709
2066517,Palos Iliopoulos,0.882
1561995,Steve Gunderson,0.006
1375902,Al Kaplan,1.956
1375904,Jon Kaplan,2.289
1607418,Amaal Mallik,2.962
3379167,Alesya Mankovskaya,2.04
2841154,Gabriel Prokofiev,0.622
4426468,Farragú,0.028
4426466,Martín Fritzler,0.011
2179030,Firstcom,0.729
3687729,Ali Carson,0.741
1630205,Pavel Karmanov,1.575
2549341,Kaveh Afagh,0.325
1224036,Alexis Martin Woodall,3.843
52779,Ryan Murphy,15.555
1529997,Charli XCX,10.898
2372129,Megumi Mishiba,0.007
1849527,Paul Aucoin,0.263
2762666,Anthony John,0.201
1154481,Yoichi Takahashi,3.592
2459507,Kazunori Maruyama,1.382
1628737,Toto Gentica,0.614
2393039,Steve Goldstein,0.139
4272073,Billy Cowie,0.736
2109317,Gilles Facerias,0.401
446674,Alex Jaffray,1.295
55810,Jérôme Lemonnier,3.696
1883349,rover,0.731
3705937,David Salkin,1.009
1191568,Adam Lastiwka,4.038
11770,John Carpenter,28.263
3509533,José Menezes,0.862
4384473,Łukasz Borowiecki,0.148
3712669,Andreas Ringblom,0.001
3712670,Anthon Edwards Knudtzon,0.602
1586987,Alex Weinstein,0.001
4730804,Chris Archibald,0.075
2593158,Matthew Head,0.487
1545450,Ed Gerrard,2.01
1088742,Heinz Kiessling,1.131
588167,Udo Jürgens,6.601
980260,John Erik Kaada,0.732
1677620,Augustin Bousfield,0.44
2613079,Ari Posner,2.229
2371531,Michael Simonelli,1.168
2004682,Tommy Fields,2.111
2371538,Miroslav Wanek,0.409
3061085,August Fenger,1.245
1194832,Jonas Struck,2.647
2935383,Nikos Ignatiadis,0.741
1443918,Kostas Liakouris,0.952
3252163,Olga Kulakova,0.4
4096508,Takuto Owari,2.381
4022577,Koichi Kuriyama,0.11
4096583,Tomotaka Seki,1.278
1761921,Hilary Hahn,2.362
4096520,Kyoko Ogawa,3.232
4013260,Yurie Yamada,0.489
4096533,Karen Kido,1.025
4013249,Ryota Higashi,1.608
4096538,Haruma Sato,1.806
4096561,María Dueñas,1.371
3173732,Suvi-Eeva Äikäs,0.248
1998826,Timeri Duplat,1.658
1522487,Antonio Gambale,0.766
1724718,Éric Chevallier,2.115
3930406,Yuya Sasaki,2.526
2370756,Jan Cron,0.528
1203584,Alexis Martin,0.742
1683979,Robin-Joël Cool,2.872
228281,Viviane Audet,4.287
3370853,Joel Farland,0.147
1654219,John Kavanaugh,0.932
4581240,Yusaku Tsuchiya,1.77
1863706,Armando Mosquera,0.028
1707260,Karim Martusewicz,1.743
2844429,Yoshiyasu Ueda,0.266
4578358,Iwang Modulus,0.546
3381874,Nikos Panagiotopoulos,0.011
4284617,Ece Ölçer,1.236
4284618,Serkan Ölçer,1.62
1285050,Jan Jirásek,4.116
2392441,Stephen Zechariah,0.188
1254564,Ben Singer,0.522
1638540,André Feldhaus,1.515
4320763,Balogh Ferenc Jr.,0.064
3287606,Hedayet Djeddikar,0.014
1831981,Jozef Malovec,1.416
2083680,Jerry Gerber,0.563
230274,John Kusiak,1.275
1971470,Lee Sang-soon,10.729
4316790,Manaberry,0.021
1602619,Mark Erman,0.372
4419840,Vasiliy Gorshkov,0.254
4419795,Igor Lobanov,0.062
1947611,Sergey Bogolyubsky,1.953
4419851,Nikita Muravyov,0.032
4421322,Pavel Evlakhov,0.313
3077139,Hiroshi Uesugi,0.063
4603000,Thomas Pearce,0.001
2398538,Alisa Takigawa,1.934
2398539,Saku,0.631
3831996,Nikolaus Esche,0.001
69017,Peter Peter,1.729
3056689,Julian Winding,1.158
3161987,Bernhard Joosten,0.01
3484266,"AH2, LLC",0.065
3368134,Bálint Pödör,0.159
3368135,Eszter Czingráber,0.064
3368142,Balázs Jelinek,0.119
3368136,Máté Pálhegyi,0.064
3063981,Zoe Tiganouria,0.239
1810057,Mátyás Milkovics,0.157
3570303,Nozomu Sato,0.189
3237528,Didi AGP,0.38
3895574,Elena Paderina,1.347
3895455,Anvar Ergashev,0.783
3498638,Kenichiro Saigo,0.802
1124372,Ved Shankar,2.227
1554905,Karel Sklenička,2.45
2614712,Ladislav Faktor,0.363
4291877,Ervín Eisler,0.286
2256292,Yoshinori Ohashi,0.848
2271015,Gopal Rao,0.67
4267615,David García,0.001
4267614,Nieves Santos,0.001
4267608,Clemente Tribaldos,0.001
4267612,Aleks Saudinós,0.001
2838742,Rowyn Judd,0.426
2368337,Della Beata,0.008
2800233,Satish Raghunathan,1.063
1547647,Morgan Z Whirledge,1.54
2210382,Iraumir Mendes,1.729
2368260,Usman Kunji,0.377
2215229,Rogerio Vaz,0.24
2997715,Gilbert Le Fennec,0.011
2146627,Mujeeb Majeed,0.218
4531494,Jacob Jeffries,0.619
3707406,Miho Hazama,1.554
4322760,Hidekazu Uchiike,0.48
1275301,Megumi Wakakusa,1.285
29389,Carlo Savina,2.713
2584071,Stephanie Economou,1.179
2705934,Luismi Pérez,1.772
3900397,Katerina Tolkishevskaya,0.634
3024202,Dino Meneghin,0.302
117,Howard Shore,9.12
2280456,Keishi Yonao,0.741
2280454,Ryuu Takami,0.631
1700486,Willy Grevelund,1.14
1178828,Hildur Guðnadóttir,5.463
1330399,Titas Petrikis,2.292
4093130,Cian Favat,0.098
4093141,Jake Weinreb,0.041
4093131,Jacy Glassey,0.186
1666045,Ben Santoro,0.804
4093138,Marchese Taylor,0.372
4093132,Jordan Passman,0.146
1860203,Matt Abeysekera,1.191
4093188,Matthew Abeysekera,0.055
1390682,Dániel Csengery,2.041
4698319,Seung Hyuk Yang,0.26
3930392,Yasushi Miwa,1.25
2383935,Watchman (Sadesper Record),0.368
3394470,Aabhas Shreyas,0.371
2712062,Prasad Sashte,0.364
1357998,Radim Hladík Sr.,1.568
138262,Rita Lee,9.659
531780,Arnaldo Jabor,6.765
1393370,Roberto de Carvalho,0.788
2838207,Tarján Pál,0.01
138598,Frank Strangio,1.666
1157114,Yoshihiro Kanno,1.09
3790543,Beato,0.559
3435659,Nuno Rafael,0.384
1458995,Mark Binder,4.056
2279925,Vladislav Uspenskiy,0.525
1586459,John Leo Dutton,0.07
1907863,Jon Atkinson,2.975
1554225,Nick Powell,1.24
1554224,Alex Lee,0.085
2396268,Yoon Il-sang,1.384
932452,Amanda Street,1.714
2225793,Tee Lopes,0.043
3167756,Tomoya Ohtani,1.06
2841041,Andrea Perrozzi,0.008
2840642,H ZETT M,0.136
3279842,Alfie Godfrey,0.165
2674957,Kiley Norton,0.436
4338408,Rufio Sandilands,0.734
2449754,Michael Frankenberger,1.383
4088600,Filip Olejka,0.269
2924873,Nikhil Koparkar,2.037
1627498,Jon Ong,0.524
3885509,Bernard Duc,0.596
2189332,Joe Miuccio,0.714
9427,Frederick Howard,3.238
125649,Mort Shuman,8.4
3934269,John Patrick Millow,0.001
3589337,Cara Adu Darko,0.064
1031990,Ramachandra Borcar,2.579
3994745,Nenjah Nycist,1.207
3994746,Jamie Kunselman,0.241
3994766,Zakaria Ismail Kronemer,0.042
3994765,Noah Clark,0.061
3994756,Mathew Mozzoni,0.269
3933056,Finbar Stuart,1.018
4242490,Jake Arredondo-Savage,0.149
4242488,Nelson Morgan-August,0.012
3317853,Cate McQuillen,0.7
1569648,Amy Ashworth,2.097
1374916,Frank Cogliano,0.853
2330535,Eduardo Antonio,0.288
1112605,Takashi Wada,2.173
2622442,Bohuslav Martinů,1.289
4655404,Akash Mukherjee,0.019
2540676,Mojmír Balling,0.796
3933683,Haruyuki Yamamoto,0.469
1420010,Eduardo Gamboa,1.946
29436,Peter Erskine,8.852
1431344,David Fanshawe,2.075
1399889,Sheri Ozeki,4.908
1471726,John Houlihan,3.35
1357069,Erich Stratmann,4.404
3048,Peter Best,6.126
1629085,Sumio Shiratori,0.162
1296659,Tim Rescala,2.201
1108898,Moku,4.347
1356243,Justin Delorme,0.881
2206294,Ken'ichirou Ooishi,0.085
3497340,Takaaki Nakanome,2.684
3766155,Kevin Mac Leod,0.034
3766154,Nigel Stanford,0.12
2856119,Jason Shaw,0.301
3865897,Guillaume Effler,0.396
2538479,Patrick Morgenthaler,0.567
1199565,Raj Kamal,0.338
1551376,Masayuki onoe,0.563
7741,Simon Boswell,5.666
1239224,Reed Robbins,3.164
1583679,Ingela 'Pling' Forsman,0.651
1674363,Stephan Berg,0.535
4516719,Eric Hector,0.9
1837836,Anders Hansson,1.119
1677444,Anders Dannvik,0.553
1596129,Johan Becker,0.812
22328,Per Andréasson,2.572
1681105,Tommy Kaså,0.721
1592774,Michael Saxell,0.148
2305480,Jimmy Thörnfeldt,1.018
1677445,Kjell-Åke Norén,0.12
2305484,Achraf Janussi,1.628
2098325,Gonzalo Flores,0.465
4433414,Martin Landström,0.017
1681108,Peter Bertilsson,0.368
4036611,Dino Medanhodzic,0.139
1681103,Jörgen Johansson,0.941
1681102,Pierre Breidensjö,0.427
1681101,Pierre Breidensjö,0.225
4036562,David Lindgren Zacharias,0.16
2098326,Michael Xavier Barraza,0.184
2884279,Isa Molin,0.925
1681111,Christer Johansson,0.455
1681110,Lilling Palmeklint,1.844
2098323,Jimmy Almgren,1.092
2305483,Novel Jannusi,0.616
1681107,Mikael Littvold,0.604
1681109,Arne Höglund,0.186
1681106,Anica Olson,0.367
1681104,Bosse Nilsson,0.44
2098324,Adam Soliman,0.137
2305479,Teddy Sky,0.627
1590371,Joy Deb,1.431
1590357,Anderz Wrethov,1.229
1590372,Anton Hård af Segerstad,0.645
1590370,Linnea Deb,0.594
1590365,Lennart Wastesson,1.539
1590366,Larry Forsberg,0.145
1591479,Bobby Ljunggren,0.413
1590364,Sven-Inge Sjöberg,0.075
1590383,Maria Jane Smith,1.425
2372734,Frank Ådahl,0.455
1512880,Ola Salo,6.086
1590380,Tim Larsson,0.857
1590358,Joakim Åhlund,2.67
1591471,David Kreuger,0.903
1591510,Erik Bernholm,0.41
107643,Camilla Läckberg,13.401
1591466,Mattias Andréasson,0.867
1091597,Arash Labaf,1.984
1590360,Dennis Babic,0.945
1590362,Anton Göransson,0.377
1590359,Arvid Ångström,1.352
1512940,Kleerup,2.167
1591463,Pernilla Andersson,1.868
1592764,Peter Boström,0.361
1590381,Victor Thell,1.518
1590356,Oscar Zia,4.009
1591481,Mark Hole,0.578
1592763,Thomas Gustafsson,0.834
1591509,Henrik Sethsson,1.935
1590491,Kristina Bach,5.288
1671556,Loreen,13.949
1590349,Sara Larsson,2.148
